timestamp,Scrambling Code Index,AIM Demod Lock,AIM Demod Acq Time (sec)
2017-02-01T11:13:31.609524,974,True,0.25
2017-02-01T11:13:39.788992,975,True,0.25
2017-02-01T11:13:47.969460,976,True,0.25
2017-02-01T11:13:56.160929,977,True,0.25
2017-02-01T11:14:04.349397,978,True,0.25
2017-02-01T11:14:12.507864,979,True,0.25
2017-02-01T11:14:20.683331,980,True,0.25
2017-02-01T11:14:28.878800,981,True,0.25
2017-02-01T11:14:37.053267,982,True,0.25
2017-02-01T11:14:45.225735,983,True,0.25
2017-02-01T11:14:53.385202,984,True,0.25
2017-02-01T11:15:01.538668,985,True,0.25
2017-02-01T11:15:09.698135,986,True,0.25
2017-02-01T11:15:17.876602,987,True,0.25
2017-02-01T11:15:26.065071,988,True,0.25
2017-02-01T11:15:34.237538,989,True,0.25
2017-02-01T11:15:42.430007,990,True,0.25
2017-02-01T11:15:50.608475,991,True,0.25
2017-02-01T11:15:58.762941,992,True,0.25
2017-02-01T11:16:06.934408,993,True,0.25
2017-02-01T11:16:15.110876,994,True,0.25
2017-02-01T11:16:23.305345,995,True,0.25
2017-02-01T11:16:31.459811,996,True,0.25
2017-02-01T11:16:39.634279,997,True,0.25
2017-02-01T11:16:47.812747,998,True,0.25
2017-02-01T11:16:56.006215,999,True,0.25
2017-02-01T11:17:04.186683,1000,True,0.25
2017-02-01T11:17:12.375151,1001,True,0.25
2017-02-01T11:17:20.548619,1002,True,0.25
2017-02-01T11:17:28.722086,1003,True,0.25
2017-02-01T11:17:36.896554,1004,True,0.25
2017-02-01T11:17:45.048020,1005,True,0.25
2017-02-01T11:17:53.222488,1006,True,0.25
2017-02-01T11:18:01.400956,1007,True,0.25
2017-02-01T11:18:09.582423,1008,True,0.25
2017-02-01T11:18:17.737890,1009,True,0.25
2017-02-01T11:18:25.935359,1010,True,0.25
2017-02-01T11:18:34.113827,1011,True,0.25
2017-02-01T11:18:42.267293,1012,True,0.25
2017-02-01T11:18:50.459762,1013,True,0.25
2017-02-01T11:18:58.634229,1014,True,0.25
2017-02-01T11:19:06.792696,1015,True,0.25
