timestamp,Frequency (Hz),SFU Power (dBm),SFU SNR (dB),FSW_SNR(dB),AIM Power,AIM SNR,AIM Offset,AIM Demod Lock,AIM Demod Acq Time
2016-12-22T14:37:46.626573,670000000,-20,18,18.1831932068,-31.576938775510175,17.912040816326524,44324.0,True,0.0
2016-12-22T14:37:55.930105,670000000,-20,19,19.170677185000002,-31.557959183673454,18.84040816326531,44319.34693877551,True,0.0
2016-12-22T14:38:05.264639,670000000,-20,20,20.1522026062,-31.62510204081629,19.44183673469389,44324.0,True,0.0
2016-12-22T14:38:14.644175,690000000,-20,8,8.080513000499998,-30.688163265306155,7.968979591836735,41932.0,True,0.0
2016-12-22T14:38:23.730695,690000000,-20,9,9.072605133099998,-30.92387755102041,8.918775510204082,41932.0,True,0.0
2016-12-22T14:38:32.845216,690000000,-20,10,10.082458496099996,-30.99326530612245,9.95979591836734,41927.34693877551,True,0.0
2016-12-22T14:38:41.989739,690000000,-20,11,11.084377288799999,-31.09599999999997,10.838799999999999,41932.0,True,0.0
2016-12-22T14:38:51.203266,690000000,-20,12,12.109306335500001,-31.13600000000003,11.9252,41927.44,True,0.0
2016-12-22T14:39:00.501798,690000000,-20,13,13.127082824699997,-31.161600000000018,12.901999999999996,41932.0,True,0.0
2016-12-22T14:39:09.787329,690000000,-20,14,14.118377685600002,-31.171600000000023,13.879600000000007,41927.44,True,0.0
2016-12-22T14:39:19.047859,690000000,-20,15,15.087200164799995,-31.198571428571437,14.707346938775517,41932.0,True,0.0
2016-12-22T14:39:28.348391,690000000,-20,16,16.227485656699997,-31.202448979591857,15.817755102040808,41932.0,True,0.0
2016-12-22T14:39:37.645923,690000000,-20,17,17.1832466125,-31.386000000000003,16.78639999999999,41927.44,True,0.0
2016-12-22T14:39:46.902452,690000000,-20,18,18.208644866900002,-31.43400000000002,17.616400000000002,41932.0,True,0.0
2016-12-22T14:39:56.320991,690000000,-20,19,19.225017547599997,-31.430400000000013,18.4952,41932.0,True,0.0
2016-12-22T14:40:05.652524,690000000,-20,20,20.1588516235,-31.404081632653078,19.632448979591835,41932.0,True,0.0
2016-12-22T14:40:15.050062,710000000,-20,8,8.105133056699998,-30.675102040816352,7.887959183673467,57627.30612244898,True,0.0
2016-12-22T14:40:24.353594,710000000,-20,9,9.075576782300004,-30.755306122448975,8.895306122448977,57627.30612244898,True,0.0
2016-12-22T14:40:33.425113,710000000,-20,10,10.080661773700001,-30.97240000000001,9.945199999999996,57632.0,True,0.0
2016-12-22T14:40:42.597638,710000000,-20,11,11.1755218506,-30.986800000000006,10.957599999999996,57632.0,True,0.0
2016-12-22T14:40:51.722159,710000000,-20,12,12.163238525400004,-31.08079999999999,11.887199999999993,57627.4,True,0.0
2016-12-22T14:41:00.898684,710000000,-20,13,13.148830413799999,-31.100399999999972,13.149200000000006,57632.0,True,0.0
2016-12-22T14:41:10.203217,710000000,-20,14,14.162036895699998,-31.11559999999997,13.803200000000006,57632.0,True,0.0
2016-12-22T14:41:19.509749,710000000,-20,15,15.137470245399996,-31.18000000000001,14.9288,57632.0,True,0.0
2016-12-22T14:41:28.809281,710000000,-20,16,16.300045013499997,-31.179200000000037,15.74919999999999,57627.4,True,0.0
2016-12-22T14:41:38.107813,710000000,-20,17,17.248619079599997,-31.329999999999988,16.460400000000007,57627.4,True,0.0
2016-12-22T14:41:47.409345,710000000,-20,18,18.254413604699998,-31.32599999999998,17.603600000000007,57627.4,True,0.0
2016-12-22T14:41:56.742878,710000000,-20,19,19.271453857399997,-31.348367346938765,18.780000000000005,57627.30612244898,True,0.0
2016-12-22T14:42:06.111414,710000000,-20,20,20.254314422600004,-31.360399999999995,19.3424,57632.0,True,0.0
2016-12-22T14:42:15.501951,730000000,-20,8,8.0576820374,-30.59559999999998,7.852400000000001,55240.0,True,0.0
2016-12-22T14:42:24.617473,730000000,-20,9,9.0311775208,-30.81799999999998,8.989600000000005,55235.4,True,0.0
2016-12-22T14:42:33.760996,730000000,-20,10,10.037868499799998,-30.907755102040827,10.11918367346939,55235.30612244898,True,0.0
2016-12-22T14:42:42.964522,730000000,-20,11,11.102367401099997,-31.005306122448978,11.13448979591837,55240.0,True,0.0
2016-12-22T14:42:52.218051,730000000,-20,12,12.097587585500001,-31.062799999999992,11.997199999999998,55235.4,True,0.0
2016-12-22T14:43:01.436579,730000000,-20,13,13.084323883099998,-31.07879999999998,12.833599999999997,55235.4,True,0.0
2016-12-22T14:43:10.695108,730000000,-20,14,14.1068611145,-31.10448979591836,13.911632653061229,55235.30612244898,True,0.0
2016-12-22T14:43:20.014641,730000000,-20,15,15.092090606699998,-31.104800000000015,14.918399999999998,55087.0,True,0.0
2016-12-22T14:43:29.349175,730000000,-20,16,16.2367744446,-31.250816326530607,15.869795918367352,55082.34693877551,True,0.0
2016-12-22T14:43:38.632706,730000000,-20,17,17.269542694000002,-31.280399999999997,17.05520000000001,55087.0,True,0.0
2016-12-22T14:43:47.971240,730000000,-20,18,18.199512481700005,-31.313877551020397,18.06387755102041,55077.69387755102,True,0.0
2016-12-22T14:43:57.309774,730000000,-20,19,19.2101020813,-31.29199999999998,19.021200000000007,55087.0,True,0.0
2016-12-22T14:44:06.609306,730000000,-20,20,20.2123146057,-31.293599999999998,19.871999999999993,55082.44,True,0.0
2016-12-22T14:44:16.088849,970000000,-20,8,8.061374664299997,-30.680204081632684,8.009591836734694,66894.0,True,0.0
2016-12-22T14:44:25.254373,970000000,-20,9,9.014141082699993,-30.927346938775525,9.01183673469387,66894.0,True,0.0
2016-12-22T14:44:34.435898,970000000,-20,10,10.066421508799998,-31.05759999999998,9.992,66889.44,True,0.0
2016-12-22T14:44:43.657425,970000000,-20,11,11.056495666499998,-31.093673469387735,11.009387755102042,66894.0,True,0.0
2016-12-22T14:44:52.871952,970000000,-20,12,12.081928253200005,-31.173265306122463,11.771020408163263,66894.0,True,0.0
2016-12-22T14:45:02.173484,970000000,-20,13,13.077354431100005,-31.183877551020437,12.903265306122458,66889.3469387755,True,0.0
2016-12-22T14:45:11.543020,970000000,-20,14,14.0741462708,-31.23360000000001,13.766800000000005,66889.44,True,0.0
2016-12-22T14:45:20.941558,970000000,-20,15,15.0821037292,-31.368399999999998,14.837200000000003,66889.44,True,0.0
2016-12-22T14:45:30.322094,970000000,-20,16,16.1694984436,-31.437200000000026,15.883600000000001,66889.44,True,0.0
2016-12-22T14:45:39.715632,970000000,-20,17,17.2080535889,-31.423600000000018,16.987199999999994,66889.44,True,0.0
2016-12-22T14:45:49.124170,970000000,-20,18,18.214302062999998,-31.457600000000017,17.6936,66894.0,True,0.0
2016-12-22T14:45:58.733720,970000000,-20,19,19.185527801499994,-31.45520000000002,18.7384,66889.44,True,0.0
2016-12-22T14:46:08.272265,970000000,-20,20,20.20154953,-31.479183673469404,19.451632653061225,66894.0,True,0.0
2016-12-22T14:46:17.719805,990000000,-20,8,8.084346771200003,-30.69720000000002,7.913599999999995,64497.44,True,0.0
2016-12-22T14:46:26.978335,990000000,-20,9,9.061710357599999,-30.94183673469391,8.96448979591837,64502.0,True,0.0
2016-12-22T14:46:36.178861,990000000,-20,10,10.0686378479,-31.03183673469386,9.896734693877551,64650.30612244898,True,0.0
2016-12-22T14:46:45.398389,990000000,-20,11,11.089160919199998,-31.10632653061222,10.88183673469388,64655.0,True,0.0
2016-12-22T14:46:54.632917,990000000,-20,12,12.097206115700004,-31.131600000000017,11.808799999999996,64502.0,True,0.0
2016-12-22T14:47:04.050455,990000000,-20,13,13.1024017334,-31.195200000000018,13.173200000000007,64650.4,True,0.0
2016-12-22T14:47:13.467994,990000000,-20,14,14.081432342600003,-31.38204081632656,13.845918367346933,64650.30612244898,True,0.0
2016-12-22T14:47:22.881533,990000000,-20,15,15.100765228300006,-31.401428571428582,14.935510204081636,64497.34693877551,True,0.0
2016-12-22T14:47:32.268069,990000000,-20,16,16.226173400899995,-31.42367346938777,15.915510204081624,64502.0,True,0.0
2016-12-22T14:47:41.669607,990000000,-20,17,17.215389251700003,-31.458979591836755,16.919387755102044,64655.0,True,0.0
2016-12-22T14:47:51.036143,990000000,-20,18,18.201786041300004,-31.449600000000018,17.551999999999996,64502.0,True,0.0
2016-12-22T14:48:00.412679,990000000,-20,19,19.192935943600006,-31.447755102040837,18.573673469387757,64497.34693877551,True,0.0
2016-12-22T14:48:09.782215,990000000,-20,20,20.236576080300004,-31.471020408163277,20.232448979591833,64502.0,True,0.0
2016-12-22T14:48:19.249757,1010000000,-20,8,8.070301055899996,-30.809599999999975,7.886800000000002,70482.0,True,0.0
2016-12-22T14:48:28.483285,1010000000,-20,9,9.067111969000003,-30.92408163265309,8.886734693877544,70482.0,True,0.0
2016-12-22T14:48:37.685811,1010000000,-20,10,10.063812255899997,-30.973061224489808,9.918367346938773,70482.0,True,0.0
2016-12-22T14:48:46.984343,1010000000,-20,11,11.0412712097,-31.06653061224488,11.008163265306115,70482.0,True,0.0
2016-12-22T14:48:56.339878,1010000000,-20,12,12.077625274700004,-31.08999999999997,11.929199999999996,70482.0,True,0.0
2016-12-22T14:49:05.732415,1010000000,-20,13,13.057739257899996,-31.308399999999974,12.89440000000001,70477.4,True,0.0
2016-12-22T14:49:15.129953,1010000000,-20,14,14.077571868900002,-31.343199999999978,14.088000000000005,70477.4,True,0.0
2016-12-22T14:49:24.488488,1010000000,-20,15,15.054237365699997,-31.37387755102041,14.961836734693883,70477.30612244898,True,0.0
2016-12-22T14:49:33.890026,1010000000,-20,16,16.152473449699997,-31.393673469387775,15.845102040816332,70477.30612244898,True,0.0
2016-12-22T14:49:43.260562,1010000000,-20,17,17.1924552917,-31.42000000000002,16.803600000000003,70482.0,True,0.0
2016-12-22T14:49:52.694101,1010000000,-20,18,18.1764068604,-31.38040816326529,17.642857142857146,70477.30612244898,True,0.0
2016-12-22T14:50:02.089639,1010000000,-20,19,19.160861968999995,-31.416122448979614,18.43775510204081,70482.0,True,0.0
2016-12-22T14:50:11.478176,1010000000,-20,20,20.1752967834,-31.464081632653066,19.809387755102044,70482.0,True,0.0
2016-12-22T14:50:20.848712,1030000000,-20,8,8.091728210500001,-30.841599999999985,7.899200000000002,77500.44,True,0.0
2016-12-22T14:50:29.993235,1030000000,-20,9,9.068935394300006,-30.98346938775511,8.926326530612243,77500.3469387755,True,0.0
2016-12-22T14:50:39.176760,1030000000,-20,10,10.073852539,-31.03265306122447,9.97612244897959,77500.3469387755,True,0.0
2016-12-22T14:50:48.310282,1030000000,-20,11,11.129959106399994,-31.119999999999965,11.050612244897959,77500.3469387755,True,0.0
2016-12-22T14:50:57.446805,1030000000,-20,12,12.127590179500004,-31.194000000000024,11.832799999999994,77505.0,True,0.0
2016-12-22T14:51:06.733336,1030000000,-20,13,13.139053344700002,-31.340399999999974,12.972800000000008,77500.44,True,0.0
2016-12-22T14:51:16.037868,1030000000,-20,14,14.109870910599994,-31.40400000000003,13.908000000000005,77657.0,True,0.0
2016-12-22T14:51:25.348401,1030000000,-20,15,15.145103454599997,-31.41285714285714,14.951836734693885,77505.0,True,0.0
2016-12-22T14:51:34.668934,1030000000,-20,16,16.211700439400005,-31.4908,16.030799999999992,77505.0,True,0.0
2016-12-22T14:51:43.997467,1030000000,-20,17,17.2124519348,-31.479387755102056,16.747551020408167,77505.0,True,0.0
2016-12-22T14:51:53.265998,1030000000,-20,18,18.182472229000005,-31.48122448979593,17.774693877551016,77505.0,True,0.0
2016-12-22T14:52:02.566530,1030000000,-20,19,19.2292861938,-31.471200000000017,18.298799999999993,77652.44,True,0.0
2016-12-22T14:52:11.844060,1030000000,-20,20,20.158725738500003,-31.504,20.1616,77500.44,True,0.0
2016-12-22T14:52:21.198595,1050000000,-20,8,8.104526519800004,-31.036326530612225,7.9365306122449,83327.3469387755,True,0.0
2016-12-22T14:52:30.255113,1050000000,-20,9,9.076068878199997,-31.148800000000033,8.944399999999998,83485.0,True,0.0
2016-12-22T14:52:39.315632,1050000000,-20,10,10.0830993653,-31.237959183673482,9.96183673469387,83529.12244897959,True,0.0
2016-12-22T14:52:48.486156,1050000000,-20,11,11.103057861399996,-31.319795918367333,10.877142857142863,83485.0,True,0.0
2016-12-22T14:52:57.656681,1050000000,-20,12,12.1186752319,-31.34679999999997,11.963200000000004,83532.8,True,0.0
2016-12-22T14:53:06.958213,1050000000,-20,13,13.1181221008,-31.55039999999998,12.98920000000001,83485.0,True,0.0
2016-12-22T14:53:16.288746,1050000000,-20,14,14.106201171900004,-31.590612244897937,13.838571428571425,83524.42857142857,True,0.0
2016-12-22T14:53:25.601279,1050000000,-20,15,15.141704559400004,-31.612857142857134,14.91632653061225,83651.0612244898,True,0.0
2016-12-22T14:53:34.873809,1050000000,-20,16,16.1703109742,-31.660000000000014,15.705600000000011,83532.8,True,0.0
2016-12-22T14:53:44.171341,1050000000,-20,17,17.2020263672,-31.662000000000003,17.2004,83475.8,True,0.0
2016-12-22T14:53:53.521876,1050000000,-20,18,18.225402832,-31.70000000000002,18.303469387755104,83485.0,True,0.0
2016-12-22T14:54:02.790406,1050000000,-20,19,19.1806221008,-31.686326530612266,18.703877551020412,83480.30612244898,True,0.0
2016-12-22T14:54:12.076937,1050000000,-20,20,20.1572685242,-31.685600000000026,19.5888,83532.8,True,0.0
2016-12-22T14:54:21.490476,1070000000,-20,8,8.084815978999998,-31.227142857142866,7.929999999999999,81093.0,True,0.0
2016-12-22T14:54:30.660000,1070000000,-20,9,9.077857971199997,-31.339199999999984,8.872400000000003,81088.4,True,0.0
2016-12-22T14:54:39.825524,1070000000,-20,10,10.054702758800005,-31.479795918367362,9.908163265306115,81088.30612244898,True,0.0
2016-12-22T14:54:48.976048,1070000000,-20,11,11.0946350097,-31.48360000000001,10.9576,81088.4,True,0.0
2016-12-22T14:54:58.151572,1070000000,-20,12,12.102092742899998,-31.53119999999998,11.762800000000006,81093.0,True,0.0
2016-12-22T14:55:07.429103,1070000000,-20,13,13.100780487000002,-31.601020408163233,12.744285714285716,81093.0,True,0.0
2016-12-22T14:55:16.757637,1070000000,-20,14,14.0982666015,-31.801199999999977,13.818399999999997,81093.0,True,0.0
2016-12-22T14:55:26.068169,1070000000,-20,15,15.0957984924,-31.827142857142828,14.724081632653064,81093.0,True,0.0
2016-12-22T14:55:35.312698,1070000000,-20,16,16.182392120400003,-31.84163265306121,15.919795918367337,81093.0,True,0.0
2016-12-22T14:55:44.612230,1070000000,-20,17,17.1773872376,-31.8477551020408,16.60877551020408,81088.30612244898,True,0.0
2016-12-22T14:55:53.917762,1070000000,-20,18,18.175956726000003,-31.878775510204076,17.98510204081632,81088.30612244898,True,0.0
2016-12-22T14:56:03.266297,1070000000,-20,19,19.1613006591,-31.873199999999997,18.7592,81088.4,True,0.0
2016-12-22T14:56:12.634833,1070000000,-20,20,20.154003143399997,-31.910000000000032,19.890816326530622,81088.30612244898,True,0.0
2016-12-22T14:56:22.015369,1090000000,-20,8,8.0810546875,-30.999795918367347,7.876938775510203,88268.0,True,0.0
2016-12-22T14:56:31.134891,1090000000,-20,9,9.072910308799997,-31.246938775510205,8.905306122448977,88263.3469387755,True,0.0
2016-12-22T14:56:40.301415,1090000000,-20,10,10.065330505399999,-31.32897959183671,9.967959183673472,88268.0,True,0.0
2016-12-22T14:56:49.417937,1090000000,-20,11,11.087322235100004,-31.41959183673472,10.884285714285706,88268.0,True,0.0
2016-12-22T14:56:58.572460,1090000000,-20,12,12.072025298999996,-31.475600000000014,11.912,88263.44,True,0.0
2016-12-22T14:57:07.861991,1090000000,-20,13,13.090751647999994,-31.496,12.807599999999997,88263.44,True,0.0
2016-12-22T14:57:17.116521,1090000000,-20,14,14.063747406000005,-31.719795918367364,13.942448979591841,88268.0,True,0.0
2016-12-22T14:57:26.407052,1090000000,-20,15,15.0909881591,-31.753469387755104,14.780204081632647,88268.0,True,0.0
2016-12-22T14:57:35.721585,1090000000,-20,16,16.214160919199998,-31.742040816326536,15.942244897959183,88263.3469387755,True,0.0
2016-12-22T14:57:45.024117,1090000000,-20,17,17.2249145508,-31.767755102040805,16.688367346938783,88420.0,True,0.0
2016-12-22T14:57:54.337650,1090000000,-20,18,18.202747345,-31.769999999999992,17.87489795918368,88415.3469387755,True,0.0
2016-12-22T14:58:03.620181,1090000000,-20,19,19.2222862243,-31.808979591836703,18.365510204081634,88263.3469387755,True,0.0
2016-12-22T14:58:12.892711,1090000000,-20,20,20.2133102417,-31.791428571428547,19.291428571428575,88420.0,True,0.0
2016-12-22T14:58:22.322250,1110000000,-20,8,8.065189361599998,-31.2122448979592,7.87857142857143,75261.30612244898,True,0.0
2016-12-22T14:58:31.472774,1110000000,-20,9,9.037845611600005,-31.307999999999982,8.949200000000001,75261.4,True,0.0
2016-12-22T14:58:40.543293,1110000000,-20,10,10.046657562299998,-31.369183673469387,9.96591836734694,75266.0,True,0.0
2016-12-22T14:58:50.091839,1110000000,-20,11,11.084079742500002,-31.47080000000001,10.902799999999997,75266.0,True,0.0
2016-12-22T14:58:59.411372,1110000000,-20,12,12.0964012146,-31.511020408163255,11.939795918367349,75261.30612244898,True,0.0
2016-12-22T14:59:09.108926,1110000000,-20,13,13.1207046508,-31.690800000000014,12.9312,75261.4,True,0.0
2016-12-22T14:59:18.394458,1110000000,-20,14,14.075622558600003,-31.73142857142858,13.946938775510214,75266.0,True,0.0
2016-12-22T14:59:27.726991,1110000000,-20,15,15.095920562699995,-31.756799999999988,14.9812,75261.4,True,0.0
2016-12-22T14:59:36.969520,1110000000,-20,16,16.200584411600005,-31.763999999999996,15.832,75266.0,True,0.0
2016-12-22T14:59:46.298054,1110000000,-20,17,17.2358398438,-31.822799999999987,16.91720000000001,75261.4,True,0.0
2016-12-22T14:59:55.570584,1110000000,-20,18,18.2620658875,-31.84599999999999,17.706799999999994,75266.0,True,0.0
2016-12-22T15:00:04.845114,1110000000,-20,19,19.2265090943,-31.829387755102015,18.847755102040814,75261.30612244898,True,0.0
2016-12-22T15:00:14.115645,1110000000,-20,20,20.2329483033,-31.825306122448957,19.917755102040818,75266.0,True,0.0
2016-12-22T15:00:23.448178,1130000000,-20,8,8.081802368200002,-31.258775510204075,7.944897959183676,82436.3469387755,True,0.0
2016-12-22T15:00:32.582701,1130000000,-20,9,9.082221984900002,-31.384000000000015,8.864000000000003,82588.44,True,0.0
2016-12-22T15:00:41.681221,1130000000,-20,10,10.077594757099995,-31.4952,9.886799999999994,82441.0,True,0.0
2016-12-22T15:00:51.047757,1130000000,-20,11,11.075778961200001,-31.53306122448977,10.795306122448977,82441.0,True,0.0
2016-12-22T15:01:00.417293,1130000000,-20,12,12.090988159200002,-31.590204081632635,11.931020408163263,82588.3469387755,True,0.0
2016-12-22T15:01:09.683823,1130000000,-20,13,13.1219749451,-31.654400000000024,12.991200000000006,82441.0,True,0.0
2016-12-22T15:01:18.988355,1130000000,-20,14,14.123065948499999,-31.840399999999995,13.830400000000006,82593.0,True,0.0
2016-12-22T15:01:28.485898,1130000000,-20,15,15.150840759299996,-31.858800000000006,14.796399999999997,82588.44,True,0.0
2016-12-22T15:01:37.733427,1130000000,-20,16,16.076538085899998,-31.862040816326513,15.99693877551021,82593.0,True,0.0
2016-12-22T15:01:47.034959,1130000000,-20,17,17.231685638399995,-31.90040816326532,16.754897959183676,82436.3469387755,True,0.0
2016-12-22T15:01:56.375494,1130000000,-20,18,18.2446594238,-31.896000000000022,17.943200000000008,82588.44,True,0.0
2016-12-22T15:02:05.681026,1130000000,-20,19,19.259223937999998,-31.912399999999998,19.4592,82593.0,True,0.0
2016-12-22T15:02:15.024560,1130000000,-20,20,20.233829498299997,-31.908571428571435,19.853061224489796,82593.0,True,0.0
2016-12-22T15:02:24.470100,1150000000,-20,8,8.037475586,-31.251020408163264,7.925510204081632,79153.3469387755,True,0.0
2016-12-22T15:02:33.552620,1150000000,-20,9,9.012573242099997,-31.335918367346924,8.862244897959183,79001.30612244898,True,0.0
2016-12-22T15:02:42.696143,1150000000,-20,10,10.0710296631,-31.40800000000002,9.974400000000005,79006.0,True,0.0
2016-12-22T15:02:51.824665,1150000000,-20,11,11.063457489000001,-31.4826530612245,10.84020408163266,79001.30612244898,True,0.0
2016-12-22T15:03:01.028191,1150000000,-20,12,12.081947326600002,-31.679795918367354,11.764285714285709,79001.30612244898,True,0.0
2016-12-22T15:03:10.323723,1150000000,-20,13,13.0929832458,-31.71755102040818,12.792857142857146,79006.0,True,0.0
2016-12-22T15:03:19.583253,1150000000,-20,14,14.090160369899998,-31.7628,13.918399999999995,79001.4,True,0.0
2016-12-22T15:03:28.894785,1150000000,-20,15,15.073261260999999,-31.769999999999985,14.731599999999998,79006.0,True,0.0
2016-12-22T15:03:38.236320,1150000000,-20,16,16.0569229126,-31.83632653061222,15.797551020408157,79006.0,True,0.0
2016-12-22T15:03:47.563853,1150000000,-20,17,17.2121315002,-31.825918367346922,16.55877551020408,79006.0,True,0.0
2016-12-22T15:03:56.900387,1150000000,-20,18,18.2109642029,-31.82079999999998,17.93559999999999,79006.0,True,0.0
2016-12-22T15:04:06.163917,1150000000,-20,19,19.2127265931,-31.856938775510205,18.636734693877546,79006.0,True,0.0
2016-12-22T15:04:15.465449,1150000000,-20,20,20.2069129944,-31.85122448979593,19.630204081632645,79006.0,True,0.0
2016-12-22T15:04:24.998994,1170000000,-20,8,8.062553405800003,-31.38480000000003,7.882000000000001,86176.44,True,0.0
2016-12-22T15:04:34.132517,1170000000,-20,9,9.055068969700002,-31.49020408163266,8.990204081632651,86181.0,True,0.0
2016-12-22T15:04:43.252038,1170000000,-20,10,10.066711425800001,-31.579795918367335,9.952244897959181,86176.3469387755,True,0.0
2016-12-22T15:04:52.389561,1170000000,-20,11,11.047218322699997,-31.646000000000026,10.880000000000004,86176.44,True,0.0
2016-12-22T15:05:01.491082,1170000000,-20,12,12.059234619199998,-31.707600000000024,11.940000000000005,86181.0,True,0.0
2016-12-22T15:05:10.847617,1170000000,-20,13,13.112388610799997,-31.87387755102043,12.904897959183675,86176.3469387755,True,0.0
2016-12-22T15:05:20.098146,1170000000,-20,14,14.062160491900002,-31.90760000000003,13.927600000000007,86176.44,True,0.0
2016-12-22T15:05:29.395678,1170000000,-20,15,15.095531463599997,-31.95480000000002,14.711599999999999,86181.0,True,0.0
2016-12-22T15:05:38.692209,1170000000,-20,16,16.095088958700003,-31.950800000000026,15.80880000000001,86181.0,True,0.0
2016-12-22T15:05:47.953739,1170000000,-20,17,17.223316192600002,-31.976938775510217,16.85102040816327,86176.3469387755,True,0.0
2016-12-22T15:05:57.220269,1170000000,-20,18,18.215740203899998,-32.004799999999996,17.8384,86176.44,True,0.0
2016-12-22T15:06:06.536802,1170000000,-20,19,19.217735290500002,-32.00918367346939,18.765306122448987,86176.3469387755,True,0.0
2016-12-22T15:06:16.296360,1170000000,-20,20,20.175830841,-31.996800000000004,19.821999999999996,86181.0,True,0.0
2016-12-22T15:06:25.704898,1190000000,-20,8,8.030048370400003,-31.306799999999985,7.9596,92275.0,True,0.0
2016-12-22T15:06:34.755416,1190000000,-20,9,9.053833007900003,-31.44938775510207,8.732448979591835,92161.0,True,0.0
2016-12-22T15:06:44.296962,1190000000,-20,10,10.0616188049,-31.55759999999996,9.9388,92156.4,True,0.0
2016-12-22T15:06:53.398482,1190000000,-20,11,11.076919555700002,-31.56679999999998,10.8988,92161.0,True,0.0
2016-12-22T15:07:02.510003,1190000000,-20,12,12.069721221999998,-31.676400000000005,11.927600000000005,92156.4,True,0.0
2016-12-22T15:07:11.824536,1190000000,-20,13,13.077514648399998,-31.84759999999998,12.847199999999994,92156.4,True,0.0
2016-12-22T15:07:21.178071,1190000000,-20,14,14.0967445374,-31.861020408163267,13.88040816326531,92161.0,True,0.0
2016-12-22T15:07:30.514605,1190000000,-20,15,15.120437622099999,-31.862799999999982,14.973199999999993,92156.4,True,0.0
2016-12-22T15:07:39.808137,1190000000,-20,16,16.184810638400002,-31.934400000000025,15.777200000000008,92156.4,True,0.0
2016-12-22T15:07:49.077667,1190000000,-20,17,17.1797065735,-31.93510204081636,16.600204081632658,92161.0,True,0.0
2016-12-22T15:07:58.363198,1190000000,-20,18,18.1730537415,-31.95448979591839,17.992857142857147,92161.0,True,0.0
2016-12-22T15:08:07.729734,1190000000,-20,19,19.1947135925,-31.962400000000013,18.848400000000005,92156.4,True,0.0
2016-12-22T15:08:17.000264,1190000000,-20,20,20.1937522888,-31.947200000000013,19.472399999999997,92156.4,True,0.0
2016-12-22T15:08:26.406802,1210000000,-20,8,8.069534301800005,-31.471600000000002,7.925599999999999,89769.0,True,0.0
2016-12-22T15:08:35.568326,1210000000,-20,9,9.078479766800001,-31.564693877550994,8.927142857142853,89769.0,True,0.0
2016-12-22T15:08:44.667846,1210000000,-20,10,10.052982330299997,-31.667142857142867,9.963265306122448,89769.0,True,0.0
2016-12-22T15:08:54.206392,1210000000,-20,11,11.044982910100003,-31.70840000000001,10.978399999999997,89764.4,True,0.0
2016-12-22T15:09:03.319913,1210000000,-20,12,12.077301025399997,-31.774799999999985,11.9332,89769.0,True,0.0
2016-12-22T15:09:12.618445,1210000000,-20,13,13.1155624389,-31.966800000000017,12.818799999999992,89769.0,True,0.0
2016-12-22T15:09:22.321000,1210000000,-20,14,14.089954376199998,-31.9956,13.917600000000007,89769.0,True,0.0
2016-12-22T15:09:31.664535,1210000000,-20,15,15.0834999084,-32.01979591836734,15.027551020408163,89769.0,True,0.0
2016-12-22T15:09:41.184079,1210000000,-20,16,16.165454864500006,-32.02142857142856,15.785918367346932,89764.30612244898,True,0.0
2016-12-22T15:09:50.451609,1210000000,-20,17,17.212162017799997,-32.06999999999997,16.847346938775516,89764.30612244898,True,0.0
2016-12-22T15:09:59.752141,1210000000,-20,18,18.227024078299998,-32.05918367346936,17.59306122448979,89769.0,True,0.0
2016-12-22T15:10:09.052673,1210000000,-20,19,19.225360870299994,-32.09612244897959,18.506326530612238,89769.0,True,0.0
2016-12-22T15:10:18.354205,1210000000,-20,20,20.219764709400003,-32.09734693877551,19.808979591836728,89769.0,True,0.0
2016-12-22T15:10:27.754743,1230000000,-20,8,8.0242996216,-31.289591836734672,7.8830612244897935,95743.3469387755,True,0.0
2016-12-22T15:10:36.912267,1230000000,-20,9,9.0509185791,-31.444400000000023,8.964399999999998,95596.0,True,0.0
2016-12-22T15:10:46.040789,1230000000,-20,10,10.068134307800001,-31.523999999999983,9.8516,95748.0,True,0.0
2016-12-22T15:10:55.330320,1230000000,-20,11,11.0684242249,-31.579199999999968,10.94,95586.8,True,0.0
2016-12-22T15:11:04.624852,1230000000,-20,12,12.071140289299997,-31.78759999999998,11.833999999999996,95596.0,True,0.0
2016-12-22T15:11:13.914383,1230000000,-20,13,13.085300445499996,-31.84279999999998,12.900400000000005,95586.8,True,0.0
2016-12-22T15:11:23.215915,1230000000,-20,14,14.062610626200005,-31.864400000000003,13.783999999999994,95743.44,True,0.0
2016-12-22T15:11:32.528448,1230000000,-20,15,15.079605102600006,-31.868000000000023,14.708400000000008,95591.4,True,0.0
2016-12-22T15:11:41.826979,1230000000,-20,16,16.2124710083,-31.920800000000035,15.754800000000005,95748.0,True,0.0
2016-12-22T15:11:51.122511,1230000000,-20,17,17.229690551800005,-31.939200000000007,16.76639999999999,95748.0,True,0.0
2016-12-22T15:12:00.427043,1230000000,-20,18,18.221717834499998,-31.956000000000007,17.516000000000005,95596.0,True,0.0
2016-12-22T15:12:09.807580,1230000000,-20,19,19.216812133799998,-31.940816326530634,18.70897959183674,95748.0,True,0.0
2016-12-22T15:12:19.143114,1230000000,-20,20,20.214279174799998,-31.97857142857145,19.91387755102041,95596.0,True,0.0
2016-12-22T15:12:28.573653,1250000000,-20,8,8.052932739200003,-31.28319999999998,7.897600000000001,93204.0,True,0.0
