timestamp,Frequency (Hz),SFU SNR (dB),FSW POWER(dBm),FSW SNR (dB),FSW OFFSET (Hz)
2016-12-16T11:00:30.473741,1450000000,14,-47.6774635315,14.0952014923,258.82598877
2016-12-16T11:00:37.823751,1450000000,15,-47.7045249939,15.0580005646,259.262756348
2016-12-16T11:00:45.243762,1450000000,16,-47.7461433411,16.0564727783,264.612457275
2016-12-16T11:00:52.577773,1450000000,17,-47.7744789124,17.0234889984,238.599319458
2016-12-16T11:01:00.007783,1450000000,18,-47.7824516296,18.0173892975,245.51171875
2016-12-16T11:01:07.294794,1450000000,19,-47.7778015137,19.0000896454,249.336364746
2016-12-16T11:01:14.594805,1450000000,20,-47.7940368652,19.99741745,248.2837677
2016-12-16T11:01:22.328816,1470000000,8,-47.3913192749,9.25662136078,42942.8398438
2016-12-16T11:01:30.276828,1470000000,9,-47.473197937,9.95910549164,3646.99853516
2016-12-16T11:01:37.796838,1470000000,10,-47.4097137451,10.6542882919,299.151367188
2016-12-16T11:01:45.046848,1470000000,11,-47.4706573486,11.4287776947,223.708511353
2016-12-16T11:01:52.469860,1470000000,12,-47.5544929504,12.2296419144,260.359161377
2016-12-16T11:01:59.869870,1470000000,13,-47.5701942444,13.1552362442,270.798339844
2016-12-16T11:02:07.184880,1470000000,14,-47.6346588135,14.0884313583,246.566802979
2016-12-16T11:02:14.514891,1470000000,15,-47.6589622498,15.0455303192,253.134384155
2016-12-16T11:02:21.940902,1470000000,16,-47.7214279175,16.0528316498,250.967987061
2016-12-16T11:02:29.435969,1470000000,17,-47.7360610962,17.0222148895,269.455230713
2016-12-16T11:02:36.713196,1470000000,18,-47.732006073,18.0375823975,252.388671875
2016-12-16T11:02:44.018444,1470000000,19,-47.7748794556,18.993019104,249.401245117
2016-12-16T11:02:51.416554,1470000000,20,-47.767364502,19.9994487762,268.660705566
2016-12-16T11:02:59.084630,1490000000,8,-47.3258934021,9.24517536163,38185.78125
2016-12-16T11:03:06.584734,1490000000,9,-47.413734436,9.93225860596,26474.8164062
2016-12-16T11:03:13.978746,1490000000,10,-47.5395240784,10.5806846619,236.533218384
2016-12-16T11:03:21.433869,1490000000,11,-47.5408554077,11.4107894897,298.480255127
2016-12-16T11:03:28.856058,1490000000,12,-47.6070899963,12.2120714188,298.679229736
2016-12-16T11:03:36.336197,1490000000,13,-47.6125335693,13.0911331177,221.566329956
2016-12-16T11:03:43.720313,1490000000,14,-47.6656112671,14.0258512497,261.626708984
2016-12-16T11:03:51.036325,1490000000,15,-47.720199585,15.0330715179,271.43170166
2016-12-16T11:03:58.378336,1490000000,16,-47.739566803,15.9724750519,264.833129883
2016-12-16T11:04:05.704349,1490000000,17,-47.7547149658,16.9135971069,239.279037476
2016-12-16T11:04:13.141360,1490000000,18,-47.7593231201,17.9277572632,255.596054077
2016-12-16T11:04:20.460371,1490000000,19,-47.7786216736,18.891998291,255.798477173
2016-12-16T11:04:27.840383,1490000000,20,-47.7878036499,19.8128509521,264.61819458
2016-12-16T11:04:35.489395,1510000000,8,-47.5074577332,9.20837879181,-30915.1777344
2016-12-16T11:04:42.852406,1510000000,9,-47.6393470764,9.87658214569,15061.8037109
2016-12-16T11:04:50.220417,1510000000,10,-47.720161438,10.5828905106,211.245651245
2016-12-16T11:04:57.681431,1510000000,11,-47.6708488464,11.3529119492,252.29888916
2016-12-16T11:05:05.082442,1510000000,12,-47.7256813049,12.2229423523,236.788131714
2016-12-16T11:05:12.445453,1510000000,13,-47.7795639038,13.0797567368,265.543518066
2016-12-16T11:05:19.806464,1510000000,14,-47.835811615,13.985203743,254.737609863
2016-12-16T11:05:27.286476,1510000000,15,-47.8507423401,14.9385471344,273.782196045
2016-12-16T11:05:34.615488,1510000000,16,-47.8934631348,15.9334220886,249.478866577
2016-12-16T11:05:41.997499,1510000000,17,-47.9445037842,16.8631095886,258.171691895
2016-12-16T11:05:49.379510,1510000000,18,-47.9294776917,17.7924098969,258.68258667
2016-12-16T11:05:56.847522,1510000000,19,-47.9269752502,18.7317886353,263.041564941
2016-12-16T11:06:04.228533,1510000000,20,-47.9478187561,19.61627388,268.199127197
2016-12-16T11:06:11.826545,1530000000,8,-47.6354789734,9.22466659546,49491.4960938
2016-12-16T11:06:19.399556,1530000000,9,-47.6810035706,9.95255374908,-9420.76269531
2016-12-16T11:06:26.926568,1530000000,10,-47.7718048096,10.65376091,232.175476074
2016-12-16T11:06:34.227579,1530000000,11,-47.8387413025,11.4496269226,285.358581543
2016-12-16T11:06:41.588591,1530000000,12,-47.8731575012,12.2886505127,248.126205444
2016-12-16T11:06:48.897602,1530000000,13,-47.9338722229,13.1675319672,269.3465271
2016-12-16T11:06:56.285614,1530000000,14,-47.9899597168,14.0713539124,256.991729736
2016-12-16T11:07:03.703625,1530000000,15,-48.0295562744,15.0274171829,275.865142822
2016-12-16T11:07:11.202638,1530000000,16,-48.0499458313,16.016040802,263.866577148
2016-12-16T11:07:18.533649,1530000000,17,-48.054069519,17.0165710449,253.600723267
2016-12-16T11:07:25.953660,1530000000,18,-48.0851249695,18.0021190643,273.815063477
2016-12-16T11:07:33.285671,1530000000,19,-48.1337661743,18.9754085541,259.603942871
2016-12-16T11:07:40.562683,1530000000,20,-48.1010513306,19.9682388306,269.419403076
2016-12-16T11:07:48.389694,1550000000,8,-47.5297317505,9.24588775635,-89885.5078125
2016-12-16T11:07:55.857706,1550000000,9,-47.5812492371,9.90739440918,-11214.4033203
2016-12-16T11:08:03.333717,1550000000,10,-47.5427818298,10.6557731628,242.5287323
2016-12-16T11:08:10.689728,1550000000,11,-47.6288414001,11.4129600525,289.467529297
2016-12-16T11:08:18.099739,1550000000,12,-47.6757125854,12.2565793991,262.755584717
2016-12-16T11:08:25.470750,1550000000,13,-47.748966217,13.126996994,274.247039795
2016-12-16T11:08:32.980762,1550000000,14,-47.8058319092,14.0934886932,271.091949463
2016-12-16T11:08:40.241772,1550000000,15,-47.8095970154,15.0454473495,255.522354126
2016-12-16T11:08:47.710783,1550000000,16,-47.8556365967,15.9961147308,263.274780273
2016-12-16T11:08:55.109794,1550000000,17,-47.8633079529,17.0143527985,273.479431152
2016-12-16T11:09:02.460806,1550000000,18,-47.9027023315,17.9766731262,264.107543945
2016-12-16T11:09:09.760817,1550000000,19,-47.8870391846,18.9593544006,258.934387207
2016-12-16T11:09:17.171828,1550000000,20,-47.9004974365,19.9495811462,256.471740723
2016-12-16T11:09:24.760839,1570000000,8,-47.6123695374,9.21108627319,61820.5039062
2016-12-16T11:09:32.221851,1570000000,9,-47.7115821838,9.91535949707,-21197.8398438
2016-12-16T11:09:39.802863,1570000000,10,-47.6850585938,10.6358060837,293.958068848
2016-12-16T11:09:47.112873,1570000000,11,-47.8036880493,11.4280118942,308.617431641
2016-12-16T11:09:54.513884,1570000000,12,-47.8515129089,12.269487381,232.869003296
2016-12-16T11:10:01.858896,1570000000,13,-47.8988723755,13.1593980789,270.733459473
2016-12-16T11:10:09.242907,1570000000,14,-47.9357795715,14.0916481018,284.946929932
2016-12-16T11:10:16.653918,1570000000,15,-47.9702987671,15.0441493988,265.577514648
2016-12-16T11:10:23.960929,1570000000,16,-47.9887809753,16.0357952118,268.907104492
2016-12-16T11:10:31.319940,1570000000,17,-48.009475708,17.0435256958,279.435943604
2016-12-16T11:10:38.730952,1570000000,18,-48.0365104675,18.0136089325,269.552337646
2016-12-16T11:10:46.150963,1570000000,19,-48.0291824341,18.9650764465,272.503143311
2016-12-16T11:10:53.530974,1570000000,20,-48.0310516357,19.9994926453,268.252807617
2016-12-16T11:11:01.212985,1590000000,8,-47.6803817749,9.26541233063,-41004.1015625
2016-12-16T11:11:08.616998,1590000000,9,-47.6841621399,9.93222236633,355.451843262
2016-12-16T11:11:16.016009,1590000000,10,-47.8014450073,10.6429615021,304.956542969
2016-12-16T11:11:23.405019,1590000000,11,-47.8828163147,11.4177856445,257.952148438
2016-12-16T11:11:30.811030,1590000000,12,-47.9511947632,12.2328548431,273.048126221
2016-12-16T11:11:38.202042,1590000000,13,-48.0093955994,13.1303014755,269.006103516
2016-12-16T11:11:45.482054,1590000000,14,-48.0520362854,14.0686693192,290.239318848
2016-12-16T11:11:53.053065,1590000000,15,-48.0893745422,15.0282430649,284.575775146
2016-12-16T11:12:00.322075,1590000000,16,-48.1073493958,15.9900560379,268.588378906
2016-12-16T11:12:07.672088,1590000000,17,-48.1269760132,16.9892864227,286.283294678
2016-12-16T11:12:15.112099,1590000000,18,-48.1431045532,17.9485435486,272.369750977
2016-12-16T11:12:22.459110,1590000000,19,-48.1421508789,18.9579410553,292.321380615
2016-12-16T11:12:29.827121,1590000000,20,-48.1930923462,19.909406662,279.322814941
2016-12-16T11:12:37.455133,1610000000,8,-47.6717300415,9.24823856354,92415.5234375
2016-12-16T11:12:44.969144,1610000000,9,-47.6895217896,9.98357868195,-844.717102051
2016-12-16T11:12:52.306155,1610000000,10,-47.7901306152,10.6484327316,284.207458496
2016-12-16T11:12:59.689165,1610000000,11,-47.8620605469,11.3974227905,309.811981201
2016-12-16T11:13:07.015266,1610000000,12,-47.9442672729,12.2504415512,297.9609375
2016-12-16T11:13:14.412420,1610000000,13,-47.9665718079,13.1070346832,260.437194824
2016-12-16T11:13:21.817681,1610000000,14,-48.043888092,14.0317897797,267.279296875
2016-12-16T11:13:29.178102,1610000000,15,-48.0321350098,15.0057296753,277.173583984
2016-12-16T11:13:36.526522,1610000000,16,-48.0700263977,15.9458942413,273.298736572
2016-12-16T11:13:43.949947,1610000000,17,-48.1258735657,16.9150390625,280.006530762
2016-12-16T11:13:51.381372,1610000000,18,-48.1075057983,17.8882484436,270.301544189
2016-12-16T11:13:58.628786,1610000000,19,-48.1278991699,18.8389759064,281.545440674
2016-12-16T11:14:06.066212,1610000000,20,-48.1679267883,19.7773990631,274.702636719
2016-12-16T11:14:13.819655,1630000000,8,-47.5689849854,9.2353811264,-57381.2890625
2016-12-16T11:14:21.320084,1630000000,9,-47.6884307861,9.93019676208,-2589.20458984
2016-12-16T11:14:28.666504,1630000000,10,-47.8105621338,10.5788040161,236.795150757
2016-12-16T11:14:36.232937,1630000000,11,-47.7938690186,11.4242401123,287.837158203
2016-12-16T11:14:43.597358,1630000000,12,-47.8556213379,12.2292947769,294.016998291
2016-12-16T11:14:51.050785,1630000000,13,-47.8907165527,13.1406259537,283.757232666
2016-12-16T11:14:58.470209,1630000000,14,-47.9367713928,14.0517482758,281.038482666
2016-12-16T11:15:05.870632,1630000000,15,-47.9608459473,15.0196266174,274.144622803
2016-12-16T11:15:13.223053,1630000000,16,-48.0078353882,15.9916744232,282.965576172
2016-12-16T11:15:20.534471,1630000000,17,-48.0019340515,16.9683532715,272.752838135
2016-12-16T11:15:27.786886,1630000000,18,-48.0338249207,17.9396839142,276.969421387
2016-12-16T11:15:35.139306,1630000000,19,-48.0418624878,18.8937606812,283.339416504
2016-12-16T11:15:42.600733,1630000000,20,-48.0589065552,19.856262207,282.881744385
2016-12-16T11:15:50.501185,1650000000,8,-47.7559432983,9.25415229797,123825.929688
2016-12-16T11:15:57.857606,1650000000,9,-47.8359489441,9.94752502441,235.09828186
2016-12-16T11:16:05.358035,1650000000,10,-47.7747764587,10.6411218643,302.50567627
2016-12-16T11:16:12.708455,1650000000,11,-47.8475761414,11.4226970673,296.886047363
2016-12-16T11:16:20.087877,1650000000,12,-47.91248703,12.2273521423,267.243927002
2016-12-16T11:16:27.540304,1650000000,13,-47.985710144,13.093091011,290.489379883
2016-12-16T11:16:34.875723,1650000000,14,-48.0479927063,14.0540237427,301.66619873
2016-12-16T11:16:42.256145,1650000000,15,-48.052734375,14.9919090271,285.230010986
2016-12-16T11:16:49.634567,1650000000,16,-48.1079139709,15.9633674622,313.556488037
2016-12-16T11:16:56.962986,1650000000,17,-48.087310791,16.9423313141,272.805114746
2016-12-16T11:17:04.347409,1650000000,18,-48.1027946472,17.9089202881,279.993103027
2016-12-16T11:17:11.777834,1650000000,19,-48.1506156921,18.8442001343,278.380340576
2016-12-16T11:17:19.231260,1650000000,20,-48.1386032104,19.8630027771,287.964111328
2016-12-16T11:17:26.943701,1670000000,8,-47.5071105957,9.24246692657,-44987.8085938
2016-12-16T11:17:34.247119,1670000000,9,-47.6094055176,9.91003227234,431.350067139
2016-12-16T11:17:41.780550,1670000000,10,-47.664150238,10.6452226639,281.553497314
2016-12-16T11:17:49.109969,1670000000,11,-47.6962585449,11.4503173828,327.556884766
2016-12-16T11:17:56.435388,1670000000,12,-47.7774047852,12.1996860504,309.94329834
2016-12-16T11:18:03.881814,1670000000,13,-47.8203048706,13.1360063553,288.862060547
2016-12-16T11:18:11.346241,1670000000,14,-47.886089325,14.0452041626,298.545806885
2016-12-16T11:18:18.713662,1670000000,15,-47.8759422302,15.0247182846,286.01272583
2016-12-16T11:18:26.012080,1670000000,16,-47.9092254639,16.0284004211,292.770751953
2016-12-16T11:18:33.413503,1670000000,17,-47.938419342,16.9769058228,293.036621094
2016-12-16T11:18:40.851929,1670000000,18,-47.9529151917,17.9677658081,284.090057373
2016-12-16T11:18:48.137345,1670000000,19,-47.9517936707,18.9669075012,285.973175049
2016-12-16T11:18:55.413761,1670000000,20,-47.9491348267,19.9311599731,286.242645264
2016-12-16T11:19:03.152204,1690000000,8,-47.6658821106,9.24477005005,-43287.2265625
2016-12-16T11:19:10.569628,1690000000,9,-47.6519737244,9.94463348389,-2483.42553711
2016-12-16T11:19:17.951051,1690000000,10,-47.791809082,10.6335439682,349.686706543
2016-12-16T11:19:25.302471,1690000000,11,-47.818069458,11.4397516251,311.451171875
2016-12-16T11:19:32.740896,1690000000,12,-47.9200363159,12.2451314926,327.245391846
2016-12-16T11:19:40.117318,1690000000,13,-47.975894928,13.1102275848,314.395874023
2016-12-16T11:19:47.553601,1690000000,14,-47.9954719543,14.0258255005,279.601837158
2016-12-16T11:19:54.921022,1690000000,15,-48.026638031,14.9885635376,300.825592041
2016-12-16T11:20:02.421451,1690000000,16,-48.0643005371,15.9414386749,290.24786377
2016-12-16T11:20:09.772872,1690000000,17,-48.1029129028,16.9666366577,305.496917725
2016-12-16T11:20:17.054288,1690000000,18,-48.0832977295,17.8399524689,293.124572754
2016-12-16T11:20:24.487713,1690000000,19,-48.1123046875,18.8366184235,296.598083496
2016-12-16T11:20:31.972141,1690000000,20,-48.112285614,19.7581043243,288.256530762
2016-12-16T11:20:40.024548,1710000000,8,-47.6873931885,9.24013328552,-136840.71875
2016-12-16T11:20:47.455610,1710000000,9,-47.8430557251,9.9124917984,33371.1679688
2016-12-16T11:20:54.876672,1710000000,10,-47.927520752,10.6310195923,272.999359131
2016-12-16T11:21:02.342793,1710000000,11,-47.9312591553,11.4446344376,330.049255371
2016-12-16T11:21:09.677825,1710000000,12,-47.9849815369,12.2497425079,287.647338867
2016-12-16T11:21:17.067901,1710000000,13,-48.0521659851,13.1323003769,321.884338379
2016-12-16T11:21:24.511912,1710000000,14,-48.0522651672,14.0640850067,305.339935303
2016-12-16T11:21:31.805923,1710000000,15,-48.0930290222,15.0351257324,293.002044678
2016-12-16T11:21:39.102954,1710000000,16,-48.1496582031,16.0480155945,298.246154785
2016-12-16T11:21:46.576988,1710000000,17,-48.1508750916,17.0223789215,296.065643311
2016-12-16T11:21:53.961019,1710000000,18,-48.1739616394,17.9981060028,295.024475098
2016-12-16T11:22:01.362164,1710000000,19,-48.1953430176,18.9762630463,295.751647949
2016-12-16T11:22:08.707857,1710000000,20,-48.171081543,19.9823303223,298.333465576
2016-12-16T11:22:16.406931,1730000000,8,-47.6438522339,9.23583221436,-82656.6953125
2016-12-16T11:22:23.976973,1730000000,9,-47.6430892944,9.89315414429,-8524.30078125
2016-12-16T11:22:31.291006,1730000000,10,-47.735004425,10.5979118347,300.150543213
2016-12-16T11:22:38.675117,1730000000,11,-47.8038864136,11.3279523849,303.729705811
2016-12-16T11:22:45.960127,1730000000,12,-47.8650970459,12.1577882767,313.040740967
2016-12-16T11:22:53.280137,1730000000,13,-47.9162330627,12.9794502258,265.282684326
2016-12-16T11:23:00.775149,1730000000,14,-47.9590034485,13.8728256226,278.350860596
2016-12-16T11:23:08.097160,1730000000,15,-47.9746704102,14.7950639725,299.934020996
2016-12-16T11:23:15.411170,1730000000,16,-48.0219535828,15.7374105453,295.30279541
2016-12-16T11:23:22.761180,1730000000,17,-48.0496940613,16.6482620239,297.832733154
2016-12-16T11:23:30.166192,1730000000,18,-48.0587501526,17.5458831787,297.5362854
2016-12-16T11:23:37.485204,1730000000,19,-48.0779075623,18.4142665863,308.236602783
2016-12-16T11:23:44.852215,1730000000,20,-48.0530052185,19.2264518738,303.955810547
2016-12-16T11:23:52.662226,1750000000,8,-47.778968811,9.26138210297,-77526.953125
2016-12-16T11:24:00.157237,1750000000,9,-47.7647247314,9.92820930481,9950.07324219
2016-12-16T11:24:07.562248,1750000000,10,-47.8785705566,10.644443512,304.962768555
2016-12-16T11:24:15.053259,1750000000,11,-47.9546432495,11.3960323334,285.230712891
2016-12-16T11:24:22.603270,1750000000,12,-48.0263290405,12.1915073395,297.397918701
2016-12-16T11:24:29.955281,1750000000,13,-48.0853462219,13.1116313934,303.26184082
2016-12-16T11:24:37.368291,1750000000,14,-48.1335868835,14.0299377441,322.028625488
2016-12-16T11:24:44.884303,1750000000,15,-48.1573066711,14.9842948914,278.765899658
2016-12-16T11:24:52.384313,1750000000,16,-48.1896591187,15.916852951,305.531005859
2016-12-16T11:24:59.775324,1750000000,17,-48.2113609314,16.87449646,308.393951416
2016-12-16T11:25:07.069335,1750000000,18,-48.1975288391,17.8508834839,311.563201904
2016-12-16T11:25:14.523346,1750000000,19,-48.219379425,18.7756137848,313.994842529
2016-12-16T11:25:21.885357,1750000000,20,-48.2414550781,19.7048168182,299.611236572
2016-12-16T11:25:29.716368,1770000000,8,-47.6466598511,9.31601715088,115670.625
2016-12-16T11:25:37.700380,1770000000,9,-47.8213615417,9.92669487,-11805.1923828
2016-12-16T11:25:45.217391,1770000000,10,-47.8347587585,10.6347990036,286.36730957
2016-12-16T11:25:52.526402,1770000000,11,-47.8960838318,11.397939682,301.148986816
2016-12-16T11:25:59.857413,1770000000,12,-47.9667167664,12.1976184845,293.870697021
2016-12-16T11:26:07.261424,1770000000,13,-48.0027542114,13.1061220169,303.912628174
2016-12-16T11:26:14.593434,1770000000,14,-48.0279808044,14.0249824524,310.446166992
2016-12-16T11:26:22.107445,1770000000,15,-48.0521736145,14.9663648605,288.697265625
2016-12-16T11:26:29.508456,1770000000,16,-48.1142616272,15.8787641525,293.258728027
2016-12-16T11:26:36.861467,1770000000,17,-48.1205825806,16.8677349091,302.776000977
2016-12-16T11:26:44.121477,1770000000,18,-48.1547050476,17.7920703888,310.619934082
2016-12-16T11:26:51.428488,1770000000,19,-48.1548614502,18.7614002228,310.411621094
2016-12-16T11:26:58.709499,1770000000,20,-48.1863059998,19.6218528748,307.13369751
2016-12-16T11:27:06.339510,1790000000,8,-47.7733650208,9.26448249817,-37702.4648438
2016-12-16T11:27:13.840521,1790000000,9,-47.8714866638,9.95473480225,33441.9179688
2016-12-16T11:27:21.324534,1790000000,10,-47.9732933044,10.6468658447,323.380981445
2016-12-16T11:27:28.680544,1790000000,11,-48.0493621826,11.4287137985,292.431365967
2016-12-16T11:27:36.030554,1790000000,12,-48.1398963928,12.3020267487,324.711700439
2016-12-16T11:27:43.428565,1790000000,13,-48.1802368164,13.145980835,317.615692139
2016-12-16T11:27:50.864577,1790000000,14,-48.2023468018,14.0800561905,300.542541504
2016-12-16T11:27:58.224587,1790000000,15,-48.2472839355,15.0382528305,315.817657471
2016-12-16T11:28:05.601598,1790000000,16,-48.2709960938,15.9851455688,311.673919678
2016-12-16T11:28:12.925609,1790000000,17,-48.3078422546,17.0075149536,312.573486328
2016-12-16T11:28:20.471620,1790000000,18,-48.3146972656,17.9979705811,315.217071533
2016-12-16T11:28:27.883630,1790000000,19,-48.3420600891,18.9620761871,309.125061035
2016-12-16T11:28:35.172641,1790000000,20,-48.3647193909,19.9491767883,303.37411499
2016-12-16T11:28:42.821652,1810000000,8,-47.7138328552,9.25639533997,-14436.2568359
2016-12-16T11:28:50.081662,1810000000,9,-47.814414978,9.91337585449,287.935394287
2016-12-16T11:28:57.371674,1810000000,10,-47.8622665405,10.6477499008,361.1378479
2016-12-16T11:29:04.923685,1810000000,11,-47.9002952576,11.4048490524,320.503265381
2016-12-16T11:29:12.373696,1810000000,12,-47.9876785278,12.2614097595,292.756408691
2016-12-16T11:29:19.716706,1810000000,13,-48.0306358337,13.1167163849,323.852996826
2016-12-16T11:29:27.338719,1810000000,14,-48.0667686462,14.041557312,320.653930664
2016-12-16T11:29:34.604729,1810000000,15,-48.0748825073,14.9985809326,321.835998535
2016-12-16T11:29:41.939741,1810000000,16,-48.1432647705,15.9545860291,319.515930176
2016-12-16T11:29:49.300752,1810000000,17,-48.1588821411,16.9181900024,312.195678711
2016-12-16T11:29:56.874762,1810000000,18,-48.1619682312,17.9294948578,310.177398682
2016-12-16T11:30:04.175774,1810000000,19,-48.1887702942,18.8620052338,312.661956787
2016-12-16T11:30:11.586785,1810000000,20,-48.1837387085,19.8178768158,320.885650635
2016-12-16T11:30:19.513797,1830000000,8,-47.7489204407,9.2844877243,10763.1230469
2016-12-16T11:30:27.035808,1830000000,9,-47.8514556885,9.92949962616,-7827.73779297
2016-12-16T11:30:34.376820,1830000000,10,-47.9497489929,10.660577774,252.668670654
2016-12-16T11:30:41.876830,1830000000,11,-48.0435256958,11.4562883377,334.750305176
2016-12-16T11:30:49.205841,1830000000,12,-48.0929527283,12.2680864334,316.275268555
2016-12-16T11:30:56.546852,1830000000,13,-48.1389198303,13.1520462036,303.626922607
2016-12-16T11:31:03.913863,1830000000,14,-48.1889877319,14.0724411011,306.068328857
2016-12-16T11:31:11.543874,1830000000,15,-48.2210159302,15.0425281525,298.00177002
2016-12-16T11:31:18.863884,1830000000,16,-48.2526321411,16.0296936035,320.022460938
2016-12-16T11:31:26.257895,1830000000,17,-48.2611122131,17.0269699097,315.768920898
2016-12-16T11:31:33.538906,1830000000,18,-48.277015686,17.9598503113,317.076660156
2016-12-16T11:31:41.046917,1830000000,19,-48.2925186157,18.9903335571,325.137786865
2016-12-16T11:31:48.426928,1830000000,20,-48.3111381531,19.9783287048,324.748443604
2016-12-16T11:31:56.066939,1850000000,8,-47.9124832153,9.24772548676,-38382.84375
2016-12-16T11:32:03.498950,1850000000,9,-48.024520874,9.91290283203,-5380.40039062
2016-12-16T11:32:10.928962,1850000000,10,-47.9741134644,10.6762924194,259.822753906
2016-12-16T11:32:18.298972,1850000000,11,-48.0428237915,11.4053297043,329.335083008
2016-12-16T11:32:25.645983,1850000000,12,-48.1207580566,12.2420063019,340.040679932
2016-12-16T11:32:33.099994,1850000000,13,-48.1975364685,13.1400442123,326.949768066
2016-12-16T11:32:40.450006,1850000000,14,-48.2072944641,14.0736808777,307.240264893
2016-12-16T11:32:47.770016,1850000000,15,-48.2293510437,15.07695961,316.576416016
2016-12-16T11:32:55.100026,1850000000,16,-48.2526245117,16.0470809937,330.290283203
2016-12-16T11:33:02.501038,1850000000,17,-48.292224884,16.9869766235,313.217529297
2016-12-16T11:33:09.972049,1850000000,18,-48.3102493286,17.9771537781,310.443023682
2016-12-16T11:33:17.370060,1850000000,19,-48.3160705566,18.9928512573,323.041320801
2016-12-16T11:33:24.790071,1850000000,20,-48.3293457031,19.961894989,321.791290283
2016-12-16T11:33:32.426131,1870000000,8,-47.8335609436,9.22796535492,-34022.65625
2016-12-16T11:33:39.873557,1870000000,9,-47.8556976318,9.96046257019,237.844970703
2016-12-16T11:33:47.272980,1870000000,10,-47.9722366333,10.6668930054,360.605957031
2016-12-16T11:33:54.609400,1870000000,11,-48.0504455566,11.4365272522,318.11807251
2016-12-16T11:34:02.008823,1870000000,12,-48.0984649658,12.2998161316,298.535888672
2016-12-16T11:34:09.373244,1870000000,13,-48.1352043152,13.1710777283,314.989990234
2016-12-16T11:34:16.702663,1870000000,14,-48.1956520081,14.0897932053,319.828704834
2016-12-16T11:34:24.143089,1870000000,15,-48.2191200256,15.044216156,332.571838379
2016-12-16T11:34:31.562513,1870000000,16,-48.2356147766,16.0478801727,312.799194336
2016-12-16T11:34:39.000939,1870000000,17,-48.3012008667,17.01445961,323.558990479
2016-12-16T11:34:46.362360,1870000000,18,-48.2677307129,18.0438728333,330.87210083
2016-12-16T11:34:53.801785,1870000000,19,-48.291934967,19.0286655426,316.268585205
2016-12-16T11:35:01.133204,1870000000,20,-48.3263969421,20.0050544739,325.531768799
2016-12-16T11:35:09.106661,1890000000,8,-47.9440193176,9.27089500427,-111992.695312
2016-12-16T11:35:16.464081,1890000000,9,-48.0577850342,9.90820026398,-10157.6181641
2016-12-16T11:35:23.802501,1890000000,10,-48.1614227295,10.6359500885,317.145385742
2016-12-16T11:35:31.263928,1890000000,11,-48.082233429,11.4513912201,348.205505371
2016-12-16T11:35:38.615348,1890000000,12,-48.1278266907,12.2438678741,306.102294922
2016-12-16T11:35:45.919766,1890000000,13,-48.1799964905,13.128657341,305.152008057
2016-12-16T11:35:53.382193,1890000000,14,-48.2204246521,14.0886640549,318.599334717
2016-12-16T11:36:00.782616,1890000000,15,-48.2534637451,15.0395145416,321.212158203
2016-12-16T11:36:08.204040,1890000000,16,-48.2998733521,16.0312519073,325.746429443
2016-12-16T11:36:15.537460,1890000000,17,-48.2929115295,16.9723739624,336.72088623
2016-12-16T11:36:22.806875,1890000000,18,-48.3241348267,18.0107460022,286.854858398
2016-12-16T11:36:30.220299,1890000000,19,-48.3626098633,18.9823284149,330.277862549
2016-12-16T11:36:37.485715,1890000000,20,-48.3346672058,19.9743480682,326.944793701
2016-12-16T11:36:45.111151,1910000000,8,-47.9334869385,9.20453929901,-117800.054688
2016-12-16T11:36:52.451571,1910000000,9,-48.04271698,9.89931201935,-20759.4785156
2016-12-16T11:36:59.854994,1910000000,10,-48.0251121521,10.6762933731,334.859863281
2016-12-16T11:37:07.324422,1910000000,11,-48.1071128845,11.4162492752,350.67565918
2016-12-16T11:37:14.786848,1910000000,12,-48.1727714539,12.2662734985,336.116760254
2016-12-16T11:37:22.239275,1910000000,13,-48.2164840698,13.1274662018,326.040588379
2016-12-16T11:37:29.615697,1910000000,14,-48.27085495,14.0882968903,335.839447021
2016-12-16T11:37:36.912114,1910000000,15,-48.2828826904,15.0527858734,328.486877441
2016-12-16T11:37:44.287536,1910000000,16,-48.3237876892,16.0419120789,333.253753662
2016-12-16T11:37:51.619955,1910000000,17,-48.3342704773,16.998336792,328.535095215
2016-12-16T11:37:58.960375,1910000000,18,-48.3607292175,18.0087547302,333.45300293
2016-12-16T11:38:06.311796,1910000000,19,-48.3638839722,19.0321903229,317.488098145
2016-12-16T11:38:13.775222,1910000000,20,-48.3737106323,19.9792900085,327.224700928
2016-12-16T11:38:21.375657,1930000000,8,-48.0847129822,9.24037647247,144525.75
2016-12-16T11:38:28.914088,1930000000,9,-47.8949356079,9.95966053009,22386.7558594
2016-12-16T11:38:36.223506,1930000000,10,-48.0576324463,10.6169319153,220.746032715
2016-12-16T11:38:43.660932,1930000000,11,-48.1213188171,11.4445161819,354.099822998
2016-12-16T11:38:51.047354,1930000000,12,-48.1681747437,12.2605056763,353.443847656
2016-12-16T11:38:58.428776,1930000000,13,-48.2399864197,13.1414403915,316.116638184
2016-12-16T11:39:05.896204,1930000000,14,-48.2509269714,14.0662574768,341.499206543
2016-12-16T11:39:13.332629,1930000000,15,-48.255153656,15.0288715363,331.659545898
2016-12-16T11:39:20.629046,1930000000,16,-48.3034820557,16.0251789093,330.924835205
2016-12-16T11:39:27.896462,1930000000,17,-48.3227729797,16.9983406067,328.54888916
2016-12-16T11:39:35.248882,1930000000,18,-48.3342247009,17.9593238831,322.747192383
