timestamp,Frequency (Hz),SFU Power (dBm),FSW Power (dBm),AIM Power (dBm),AIM SNR (dB),AIM Offset (Hz),Demod Lock,Demod Acq Time,Power Error
2016-12-19T17:09:47.999987,1810000000,-40,-39.6940810242,-42.433122448979596,26.907755102040817,136252.306122449,True,0.0,0.4992942206203723
2016-12-19T17:09:55.436412,1810000000,-20,-19.458145812999998,-22.10260000000001,26.032399999999992,136252.4,True,0.0,0.5551398067582354
2016-12-19T17:10:02.824835,1830000000,-65,-64.0829959717,-65.3068,15.718163265306124,142236.0,True,0.25,0.24799432628299148
2016-12-19T17:10:10.069249,1830000000,-40,-39.7101054993,-42.40046938775512,27.14183673469388,142236.0,True,0.0,0.5026002134395214
2016-12-19T17:10:17.502674,1830000000,-20,-19.498099884,-22.077816326530584,27.700612244897954,142236.0,True,0.0,0.4942557586810236
2016-12-19T17:10:24.884097,1850000000,-65,-64.08518933110001,-66.89947959183671,15.81673469387756,139845.0,True,0.0,0.7336651405579814
2016-12-19T17:10:32.152512,1850000000,-40,-39.686240661599996,-42.32849999999998,28.3152,139840.4,True,0.0,0.9688214331329412
2016-12-19T17:10:39.582937,1850000000,-20,-19.494407165500004,-21.966622448979592,28.01938775510204,139845.0,True,0.0,0.8948484701734356
2016-12-19T17:10:46.971360,1870000000,-65,-64.1218168945,-66.94322448979595,15.737346938775513,145819.3469387755,True,0.0,0.3853073189854873
2016-12-19T17:10:54.254777,1870000000,-40,-39.7326262207,-42.3804,28.311200000000003,145824.0,True,0.0,0.5365349735569889
2016-12-19T17:11:01.686202,1870000000,-20,-19.5255339355,-21.91506122448981,27.804897959183684,145819.3469387755,True,0.0,0.641662100460122
2016-12-19T17:11:09.057623,1890000000,-65,-64.132241333,-65.32839999999999,15.099795918367345,133862.67346938775,True,0.25,0.22272632546892646
2016-12-19T17:11:16.326039,1890000000,-40,-39.751633728,-42.34080000000001,28.061200000000014,133865.0,True,0.0,0.4953373576882196
2016-12-19T17:11:23.773465,1890000000,-20,-19.557950103799996,-21.863469387755096,28.200612244897954,133865.0,True,0.0,0.6324945093795424
2016-12-19T17:11:31.141886,1910000000,-65,-64.1111029053,-65.32300000000001,15.171224489795913,139842.6530612245,True,0.25,2.965675352508628
2016-12-19T17:11:38.574312,1910000000,-40,-39.6938894653,-42.41316326530612,27.506326530612256,139840.306122449,True,0.0,0.5646039134176907
2016-12-19T17:11:45.989736,1910000000,-20,-19.521812286400003,-21.934795918367335,28.527346938775523,139840.306122449,True,0.0,0.6393861529435146
2016-12-19T17:11:53.407160,1930000000,-65,-64.0266818848,-66.99984693877552,15.142040816326526,137605.0,True,0.0,0.27761511986548604
2016-12-19T17:12:00.657575,1930000000,-40,-39.657579406699995,-42.365561224489795,28.17122448979592,137600.3469387755,True,0.0,0.45927246424244217
2016-12-19T17:12:08.072999,1930000000,-20,-19.488252624500003,-21.886377551020388,28.449387755102027,137605.0,True,0.0,0.5066569685480323
2016-12-19T17:12:15.476422,1950000000,-65,-63.997505371100004,-66.67331632653057,15.122040816326528,144776.306122449,True,0.0,0.45937260678288655
2016-12-19T17:12:22.758839,1950000000,-40,-39.639568512000004,-42.164100000000026,28.797199999999993,144781.0,True,0.0,0.5964468106977675
2016-12-19T17:12:30.179263,1950000000,-20,-19.455677215600005,-21.69698979591839,27.415918367346936,144776.306122449,True,0.0,0.8687912928446734
2016-12-19T17:12:37.561685,1970000000,-65,-64.004437439,-66.33879999999996,15.161836734693878,150605.6530612245,True,0.25,0.38454780522135684
2016-12-19T17:12:44.847102,1970000000,-40,-39.6704835815,-42.00439999999995,27.935999999999986,150755.44,True,0.0,0.5645927539902027
2016-12-19T17:12:52.279527,1970000000,-20,-19.463414184599998,-21.44142857142858,29.302448979591826,150755.3469387755,True,0.0,0.5481455844746712
2016-12-19T17:12:59.677950,1990000000,-65,-64.0243453369,-66.7717551020408,13.885306122448984,157930.3469387755,True,0.0,0.2652986187900618
2016-12-19T17:13:06.944366,1990000000,-40,-39.67745965580001,-42.056400000000025,26.43039999999999,157930.44,True,0.0,0.49010439805610645
2016-12-19T17:13:14.396792,1990000000,-20,-19.4571227417,-21.512367346938767,27.235918367346947,157930.3469387755,True,0.0,0.5133717662052635
2016-12-19T17:13:21.763214,2010000000,-65,-64.116482666,-64.8675,13.717959183673466,154500.0,True,0.25,0.28110030179405826
2016-12-19T17:13:29.036630,2010000000,-40,-39.697331359900005,-41.99270000000002,27.448,154348.0,True,0.0,0.5747569676966503
2016-12-19T17:13:36.466055,2010000000,-20,-19.5110825806,-21.539099999999983,28.06719999999999,154343.4,True,0.0,0.5762813970271706
2016-12-19T17:13:43.881479,2030000000,-65,-64.1177957153,-66.30701020408162,14.112857142857143,151804.0,True,0.0,0.320393484389608
2016-12-19T17:13:51.137894,2030000000,-40,-39.8142411804,-41.887499999999996,27.443600000000007,151951.44,True,0.0,1.2162612487005298
2016-12-19T17:13:58.568319,2030000000,-20,-19.5776345825,-21.4471,27.208800000000007,151951.44,True,0.0,0.4761184821029902
2016-12-19T17:14:05.968742,2050000000,-65,-64.1083932495,-65.00479999999997,14.085306122448984,148365.67346938775,True,0.25,0.36982320709632893
2016-12-19T17:14:13.241158,2050000000,-40,-39.7020326233,-41.85160000000002,28.76639999999999,148211.4,True,0.0,0.4517424125987934
2016-12-19T17:14:20.683584,2050000000,-20,-19.498377380399997,-21.423714285714286,28.21591836734692,148211.306122449,True,0.0,0.8217448446755228
2016-12-19T17:14:28.084007,2070000000,-65,-63.999880676299995,-66.25678571428577,14.186530612244898,145824.0,True,0.0,0.2594488293328707
2016-12-19T17:14:35.341422,2070000000,-40,-39.6906002808,-41.89209999999999,28.110799999999987,145814.88,True,0.0,0.6661594653402969
2016-12-19T17:14:43.030862,2070000000,-20,-19.518004303,-21.455561224489777,27.62408163265306,145824.0,True,0.0,0.48232439011217365
2016-12-19T17:14:50.419284,2090000000,-65,-64.11522924799999,-66.41639795918374,13.852857142857152,151951.3469387755,True,0.0,0.25038609181944743
2016-12-19T17:14:57.653698,2090000000,-40,-39.798285125700005,-42.01190000000003,25.97600000000001,151799.4,True,0.0,0.5282473230703862
2016-12-19T17:15:05.088123,2090000000,-20,-19.6019922485,-21.639255102040806,28.78285714285712,151804.0,True,0.0,0.37561530920590347
2016-12-19T17:15:12.470546,2110000000,-65,-64.1030387573,-66.44104081632655,13.76122448979591,149407.306122449,True,0.0,0.24308426458564675
2016-12-19T17:15:19.745962,2110000000,-40,-39.7668723755,-41.89979999999999,27.609200000000005,149412.0,True,0.0,0.4913901330173833
2016-12-19T17:15:27.171387,2110000000,-20,-19.586170166,-21.544918367346952,27.94224489795918,149412.0,True,0.0,0.4250348875323674
2016-12-19T17:15:34.558809,2130000000,-65,-64.1907755127,-65.1638,13.288367346938776,165224.9387755102,True,0.25,0.24512716328723722
2016-12-19T17:15:41.822224,2130000000,-40,-39.8129717102,-42.036755102040836,28.021428571428576,165051.85714285713,True,0.0,0.6367162126420869
2016-12-19T17:15:49.257650,2130000000,-20,-19.6823183289,-21.73380000000001,27.045599999999993,164959.0,True,0.0,0.5493696149154106
